name,value,year,lastValue,rank
Seyval Blanc,94.246,2003.8,94.519,1
Seyval Blanc,94.519,2003.7,94.792,1
Seyval Blanc,94.792,2003.6,95.065,1
Seyval Blanc,95.065,2003.5,95.338,1
Seyval Blanc,95.338,2003.4,95.611,1
Seyval Blanc,95.611,2003.3,95.884,1
Seyval Blanc,95.884,2003.2,96.157,1
Seyval Blanc,96.157,2003.1,96.43,1
Seyval Blanc,96.43,2003,96.573,1
Seyval Blanc,96.573,2002.9,96.716,1
Seyval Blanc,96.716,2002.8,96.859,1
Seyval Blanc,96.859,2002.7,97.002,1
Seyval Blanc,97.002,2002.6,97.145,1
Seyval Blanc,97.145,2002.5,97.288,1
Seyval Blanc,97.288,2002.4,97.431,1
Seyval Blanc,97.431,2002.3,97.574,1
Seyval Blanc,97.574,2002.2,97.717,1
Seyval Blanc,97.717,2002.1,97.86,1
Seyval Blanc,97.86,2002,98.002,1
Seyval Blanc,98.002,2001.9,98.144,
Seyval Blanc,98.144,2001.8,98.286,
Seyval Blanc,98.286,2001.7,98.428,
Seyval Blanc,98.428,2001.6,98.57,
Seyval Blanc,98.57,2001.5,98.712,
Seyval Blanc,98.712,2001.4,98.854,
Seyval Blanc,98.854,2001.3,98.996,
Seyval Blanc,98.996,2001.2,99.138,
Seyval Blanc,99.138,2001.1,99.28,
Seyval Blanc,99.28,2001,99.423,2
Seyval Blanc,99.423,2000.9,99.566,
Seyval Blanc,99.566,2000.8,99.709,
Seyval Blanc,99.709,2000.7,99.852,
Seyval Blanc,99.852,2000.6,99.995,
Seyval Blanc,99.995,2000.5,100.138,
Seyval Blanc,100.138,2000.4,100.281,
Seyval Blanc,100.281,2000.3,100.424,
Seyval Blanc,100.424,2000.2,100.567,
Seyval Blanc,100.567,2000.1,100.71,
Seyval Blanc,100.71,2000,100.71,3
Reichensteiner,66,2018,66.26,7
Reichensteiner,66.26,2017.9,66.52,
Reichensteiner,66.52,2017.8,66.78,
Reichensteiner,66.78,2017.7,67.04,
Reichensteiner,67.04,2017.6,67.3,
Reichensteiner,67.3,2017.5,67.56,
Reichensteiner,67.56,2017.4,67.82,
Reichensteiner,67.82,2017.3,68.08,
Reichensteiner,68.08,2017.2,68.34,
Reichensteiner,68.34,2017.1,68.6,
Reichensteiner,68.6,2017,68.85,6
Reichensteiner,68.85,2016.9,69.1,
Reichensteiner,69.1,2016.8,69.35,
Reichensteiner,69.35,2016.7,69.6,
Reichensteiner,69.6,2016.6,69.85,
Reichensteiner,69.85,2016.5,70.1,
Reichensteiner,70.1,2016.4,70.35,
Reichensteiner,70.35,2016.3,70.6,
Reichensteiner,70.6,2016.2,70.85,
Reichensteiner,70.85,2016.1,71.1,
Reichensteiner,71.1,2016,71.235,6
Reichensteiner,71.235,2015.9,71.37,
Reichensteiner,71.37,2015.8,71.505,
Reichensteiner,71.505,2015.7,71.64,
Reichensteiner,71.64,2015.6,71.775,
Reichensteiner,71.775,2015.5,71.91,
Reichensteiner,71.91,2015.4,72.045,
Reichensteiner,72.045,2015.3,72.18,
Reichensteiner,72.18,2015.2,72.315,
Reichensteiner,72.315,2015.1,72.35,
Reichensteiner,72.35,2015,72.455,6
Reichensteiner,72.455,2014.9,72.56,6
Reichensteiner,72.56,2014.8,72.665,6
Reichensteiner,72.665,2014.7,72.77,6
Reichensteiner,72.77,2014.6,72.875,6
Reichensteiner,72.875,2014.5,72.98,6
Reichensteiner,72.98,2014.4,73.085,6
Reichensteiner,73.085,2014.3,73.19,6
Reichensteiner,73.19,2014.2,73.295,6
Reichensteiner,73.295,2014.1,73.41,6
Reichensteiner,73.41,2014,74.118,6
Reichensteiner,74.118,2013.9,74.826,
Reichensteiner,74.826,2013.8,75.534,
Reichensteiner,75.534,2013.7,76.242,
Reichensteiner,76.242,2013.6,76.95,
Reichensteiner,76.95,2013.5,77.658,
Reichensteiner,77.658,2013.4,78.366,
Reichensteiner,78.366,2013.3,79.074,
Reichensteiner,79.074,2013.2,79.782,
Reichensteiner,79.782,2013.1,80.49,
Reichensteiner,80.49,2013,80.58,5
Reichensteiner,80.58,2012.9,80.67,5
Reichensteiner,80.67,2012.8,80.76,5
Reichensteiner,80.76,2012.7,80.85,5
Reichensteiner,80.85,2012.6,80.94,5
Reichensteiner,80.94,2012.5,81.03,5
Reichensteiner,81.03,2012.4,81.12,5
Reichensteiner,81.12,2012.3,81.21,5
Reichensteiner,81.21,2012.2,81.3,5
Reichensteiner,81.3,2012.1,81.37,5
Reichensteiner,81.37,2012,81.606,5
Reichensteiner,81.606,2011.9,81.842,5
Reichensteiner,81.842,2011.8,82.078,5
Reichensteiner,82.078,2011.7,82.314,5
Reichensteiner,82.314,2011.6,82.55,5
Reichensteiner,82.55,2011.5,82.786,5
Reichensteiner,82.786,2011.4,83.022,5
Reichensteiner,83.022,2011.3,83.258,5
Reichensteiner,83.258,2011.2,83.494,5
Reichensteiner,83.494,2011.1,83.73,5
Reichensteiner,83.73,2011,83.895,5
Reichensteiner,83.895,2010.9,84.06,5
Reichensteiner,84.06,2010.8,84.225,5
Reichensteiner,84.225,2010.7,84.39,5
Reichensteiner,84.39,2010.6,84.555,5
Reichensteiner,84.555,2010.5,84.72,5
Reichensteiner,84.72,2010.4,84.885,5
Reichensteiner,84.885,2010.3,85.05,5
Reichensteiner,85.05,2010.2,85.215,5
Reichensteiner,85.215,2010.1,85.38,5
Reichensteiner,85.38,2010,85.285,5
Reichensteiner,85.285,2009.9,85.19,5
Reichensteiner,85.19,2009.8,85.095,5
Reichensteiner,85.095,2009.7,85,5
Reichensteiner,85,2009.6,84.905,5
Reichensteiner,84.905,2009.5,84.81,5
Reichensteiner,84.81,2009.4,84.715,5
Reichensteiner,84.715,2009.3,84.62,5
Reichensteiner,84.62,2009.2,84.525,5
Reichensteiner,84.525,2009.1,84.43,5
Reichensteiner,84.43,2009,84.522,5
Reichensteiner,84.522,2008.9,84.614,5
Reichensteiner,84.614,2008.8,84.706,5
Reichensteiner,84.706,2008.7,84.798,5
Reichensteiner,84.798,2008.6,84.89,5
Reichensteiner,84.89,2008.5,84.982,5
Reichensteiner,84.982,2008.4,85.074,5
Reichensteiner,85.074,2008.3,85.166,5
Reichensteiner,85.166,2008.2,85.258,5
Reichensteiner,85.258,2008.1,85.35,5
Reichensteiner,85.35,2008,86.17,5
Reichensteiner,86.17,2007.9,86.99,
Reichensteiner,86.99,2007.8,87.81,
Reichensteiner,87.81,2007.7,88.63,
Reichensteiner,88.63,2007.6,89.45,
Reichensteiner,89.45,2007.5,90.27,
Reichensteiner,90.27,2007.4,91.09,
Reichensteiner,91.09,2007.3,91.91,
Reichensteiner,91.91,2007.2,92.73,
Reichensteiner,92.73,2007.1,93.56,
Reichensteiner,93.56,2007,93.83,4
Reichensteiner,93.83,2006.9,94.1,
Reichensteiner,94.1,2006.8,94.37,
Reichensteiner,94.37,2006.7,94.64,
Reichensteiner,94.64,2006.6,94.91,
Reichensteiner,94.91,2006.5,95.18,
Reichensteiner,95.18,2006.4,95.45,
Reichensteiner,95.45,2006.3,95.72,
Reichensteiner,95.72,2006.2,95.99,
Reichensteiner,95.99,2006.1,96.27,
Reichensteiner,96.27,2006,95.9,2
Reichensteiner,95.9,2005.9,95.53,
Reichensteiner,95.53,2005.8,95.16,
Reichensteiner,95.16,2005.7,94.79,
Reichensteiner,94.79,2005.6,94.42,
Reichensteiner,94.42,2005.5,94.05,
Reichensteiner,94.05,2005.4,93.68,
Reichensteiner,93.68,2005.3,93.31,
Reichensteiner,93.31,2005.2,92.94,
Reichensteiner,92.94,2005.1,92.55,
Reichensteiner,92.55,2005,92.145,1
Reichensteiner,92.145,2004.9,91.74,
Reichensteiner,91.74,2004.8,91.335,
Reichensteiner,91.335,2004.7,90.93,
Reichensteiner,90.93,2004.6,90.525,
Reichensteiner,90.525,2004.5,90.12,
Reichensteiner,90.12,2004.4,89.715,
Reichensteiner,89.715,2004.3,89.31,
Reichensteiner,89.31,2004.2,88.905,
Reichensteiner,88.905,2004.1,88.5,
Reichensteiner,88.5,2004,88.35,2
Reichensteiner,88.35,2003.9,88.2,2
Reichensteiner,88.2,2003.8,88.05,2
Reichensteiner,88.05,2003.7,87.9,2
Reichensteiner,87.9,2003.6,87.75,2
Reichensteiner,87.75,2003.5,87.6,2
Reichensteiner,87.6,2003.4,87.45,2
Reichensteiner,87.45,2003.3,87.3,2
Reichensteiner,87.3,2003.2,87.15,2
Reichensteiner,87.15,2003.1,87,2
Reichensteiner,87,2003,87.5,2
Reichensteiner,87.5,2002.9,88,2
Reichensteiner,88,2002.8,88.5,2
Reichensteiner,88.5,2002.7,89,2
Reichensteiner,89,2002.6,89.5,2
Reichensteiner,89.5,2002.5,90,2
Reichensteiner,90,2002.4,90.5,2
Reichensteiner,90.5,2002.3,91,2
Reichensteiner,91,2002.2,91.5,2
Reichensteiner,91.5,2002.1,92,2
Reichensteiner,92,2002,92.5,2
Reichensteiner,92.5,2001.9,93,
Reichensteiner,93,2001.8,93.5,
Reichensteiner,93.5,2001.7,94,
Reichensteiner,94,2001.6,94.5,
Reichensteiner,94.5,2001.5,95,
Reichensteiner,95,2001.4,95.5,
Reichensteiner,95.5,2001.3,96,
Reichensteiner,96,2001.2,96.5,
Reichensteiner,96.5,2001.1,97,
Reichensteiner,97,2001,97.5,3
Reichensteiner,97.5,2000.9,98,
Reichensteiner,98,2000.8,98.5,
Reichensteiner,98.5,2000.7,99,
Reichensteiner,99,2000.6,99.5,
Reichensteiner,99.5,2000.5,100,
Reichensteiner,100,2000.4,100.5,
Reichensteiner,100.5,2000.3,101,
Reichensteiner,101,2000.2,101.5,
Reichensteiner,101.5,2000.1,102,
Reichensteiner,102,2000,102,2
